"","x6","x5","x4","x3","x2","x1","y"
"31033",6.1219,7.1691,7.8527,8.3915,8.8842,9.3625,9.8362
"31034",6.1571,7.1261,7.7707,8.2842,8.7552,9.2127,9.6659
"31035",6.1514,7.2103,7.8905,8.4229,8.9089,9.3803,9.847
"31036",6.179,7.2119,7.8866,8.4201,8.9083,9.3821,9.8513
"31037",6.1588,7.056,7.6607,8.144,8.5877,9.0187,9.4456
"31038",6.1898,7.1044,7.7071,8.1837,8.6198,9.043,9.4622
"31039",6.1689,7.1263,7.7548,8.2515,8.706,9.1472,9.584
"31040",6.1431,7.0663,7.6826,8.1731,8.6229,9.0598,9.4925
"31041",6.1232,7.1557,7.8207,8.3407,8.8153,9.2757,9.7316
"31042",6.2076,7.1703,7.8045,8.3074,8.7678,9.2148,9.6573
"31043",6.1662,7.0859,7.6953,8.1786,8.6214,9.0514,9.4772
"31044",6.194,7.1659,7.7976,8.2947,8.7489,9.1896,9.626
"31045",6.1201,7.1947,7.8903,8.4359,8.9341,9.4175,9.8962
"31046",6.1811,7.0688,7.674,8.1609,8.6085,9.0435,9.4745
"31047",6.1531,7.1109,7.7441,8.2464,8.7064,9.1531,9.5956
"31048",6.1312,7.0545,7.6686,8.156,8.6028,9.0367,9.4665
"31049",6.1221,7.1532,7.8186,8.3391,8.814,9.2748,9.7311
"31050",6.1957,7.1372,7.7513,8.2346,8.6763,9.1049,9.5293
"31051",6.1646,7.1043,7.7265,8.2204,8.6731,9.1126,9.5479
"31052",6.1348,7.2148,7.9022,8.4365,8.9232,9.3952,9.8625
"31053",6.1623,7.0972,7.7247,8.2267,8.6876,9.1354,9.579
"31054",6.1492,7.2045,7.8894,8.4286,8.9215,9.3998,9.8736
"31055",6.121,7.1702,7.8543,8.3932,8.8858,9.3639,9.8374
"31056",6.156,7.2063,7.8769,8.3991,8.875,9.3365,9.7934
"31057",6.1712,7.0731,7.6825,8.1707,8.6191,9.0548,9.4864
"31058",6.1381,7.0943,7.7322,8.2404,8.7065,9.1592,9.6077
"31059",6.1739,7.1821,7.8341,8.3462,8.8139,9.2677,9.7171
"31060",6.1422,7.0957,7.7372,8.2509,8.7229,9.1815,9.6358
"31061",6.1655,7.1575,7.7924,8.2869,8.7375,9.1745,9.6072
"31062",6.1944,7.0847,7.672,8.1354,8.5592,8.9703,9.3774
"31063",6.1775,7.2411,7.909,8.4243,8.8926,9.3462,9.7954
"31064",6.1907,7.228,7.8843,8.393,8.8557,9.3041,9.7481
"31065",6.1215,7.1887,7.8872,8.439,8.9439,9.434,9.9194
"31066",6.1657,7.0906,7.7102,8.205,8.6591,9.1002,9.5371
"31067",6.1922,7.187,7.8299,8.3346,8.7955,9.2426,9.6853
"31068",6.1456,7.1986,7.8815,8.4187,8.9096,9.3859,9.8577
"31069",6.144,7.191,7.874,8.4131,8.9062,9.3849,9.859
"31070",6.1925,7.1719,7.8028,8.2964,8.7466,9.1832,9.6155
"31071",6.177,7.1277,7.7437,8.2265,8.6671,9.0945,9.5177
"31072",6.17,7.1118,7.7254,8.2077,8.6484,9.0759,9.4993
"31073",6.1231,7.179,7.8684,8.4119,8.909,9.3915,9.8694
"31074",6.1734,7.1459,7.7814,8.2827,8.7413,9.1864,9.6271
"31075",6.1748,7.1623,7.7994,8.2983,8.7536,9.1953,9.6326
"31076",6.132,7.1443,7.8093,8.3355,8.8174,9.2852,9.7485
"31077",6.1529,7.0935,7.7184,8.2151,8.6704,9.1126,9.5507
"31078",6.1486,7.0884,7.7192,8.2235,8.6866,9.1366,9.5823
"31079",6.1503,7.1068,7.7423,8.2478,8.7113,9.1616,9.6076
"31080",6.2116,7.1324,7.7417,8.2251,8.6677,9.0973,9.5228
"31081",6.1808,7.1091,7.7291,8.2237,8.6774,9.118,9.5544
"31082",6.1645,7.0654,7.6768,8.1678,8.619,9.0575,9.4919
"31083",6.1612,7.1705,7.8302,8.3514,8.8284,9.2914,9.7499
"31084",6.1871,7.1194,7.7399,8.234,8.6871,9.127,9.5627
"31085",6.118,7.1794,7.8698,8.4129,8.9094,9.3911,9.8683
"31086",6.1899,7.1842,7.8376,8.3558,8.8302,9.2907,9.7468
"31087",6.1697,7.0621,7.6695,8.1577,8.6065,9.0427,9.4749
"31088",6.1545,7.1313,7.7747,8.2844,8.7513,9.2045,9.6535
"31089",6.1432,7.0912,7.72,8.2194,8.6771,9.1216,9.5619
"31090",6.1424,7.1744,7.8361,8.3525,8.8234,9.2803,9.7326
"31091",6.1355,7.1311,7.7794,8.2893,8.7552,9.2074,9.6553
"31092",6.1369,7.1657,7.8466,8.388,8.8844,9.3665,9.844
"31093",6.1954,7.1828,7.8156,8.3095,8.7598,9.1965,9.6287
"31094",6.1856,7.1888,7.8358,8.3433,8.8067,9.2562,9.7012
"31095",6.1808,7.1203,7.7337,8.2164,8.6577,9.0859,9.51
"31096",6.1206,7.1806,7.8705,8.4135,8.9098,9.3915,9.8685
"31097",6.1545,7.0853,7.7121,8.2139,8.6749,9.1228,9.5665
"31098",6.1697,7.09,7.7103,8.2072,8.6636,9.107,9.5462
"31099",6.1236,7.1218,7.7702,8.2794,8.7446,9.1962,9.6433
"31100",6.1353,7.1371,7.7813,8.2839,8.7422,9.1867,9.6269
"31101",6.1691,7.1884,7.8506,8.3722,8.8492,9.312,9.7704
"31102",6.2032,7.0954,7.6953,8.1744,8.6138,9.0406,9.4633
"31103",6.1321,7.1842,7.8706,8.412,8.9073,9.3881,9.8643
"31104",6.1683,7.2299,7.9091,8.4397,8.9237,9.3931,9.8578
"31105",6.2032,7.1763,7.8026,8.2923,8.739,9.1721,9.6009
"31106",6.1914,7.1883,7.8372,8.349,8.8168,9.2708,9.7204
"31107",6.1316,7.1305,7.7762,8.2817,8.7432,9.191,9.6345
"31108",6.1745,7.1057,7.7123,8.1886,8.6236,9.0457,9.4636
"31109",6.1268,7.1673,7.8393,8.3656,8.8461,9.3122,9.7738
"31110",6.128,7.0819,7.7261,8.2428,8.7176,9.1791,9.6362
"31111",6.1533,7.1874,7.8437,8.3525,8.8154,9.2643,9.7087
"31112",6.1481,7.1718,7.823,8.3283,8.7883,9.2343,9.6759
"31113",6.1353,7.1332,7.7862,8.3016,8.7733,9.2312,9.6848
"31114",6.2019,7.1125,7.7103,8.1819,8.6129,9.0312,9.4454
"31115",6.1948,7.1064,7.7169,8.2043,8.6515,9.0857,9.5158
"31116",6.1201,7.1951,7.8858,8.4252,8.9173,9.3947,9.8674
"31117",6.1392,7.1415,7.7973,8.3149,8.7884,9.2481,9.7033
"31118",6.1434,7.1865,7.8593,8.3865,8.8679,9.3349,9.7973
"31119",6.1198,7.1173,7.7789,8.3045,8.7862,9.2541,9.7175
"31120",6.1675,7.2118,7.8707,8.3801,8.8433,9.2922,9.7366
"31121",6.1361,7.1566,7.8178,8.337,8.8115,9.2719,9.7279
"31122",6.1635,7.1173,7.745,8.2418,8.6965,9.1379,9.5751
"31123",6.1624,7.1972,7.8708,8.402,8.8878,9.3594,9.8263
"31124",6.1326,7.0901,7.7288,8.2375,8.704,9.1572,9.6061
"31125",6.2107,7.1159,7.7125,8.1839,8.6152,9.0336,9.448
"31126",6.1176,7.1664,7.8475,8.3824,8.871,9.3452,9.8148
"31127",6.2074,7.0872,7.6775,8.1479,8.5792,8.9979,9.4126
"31128",6.1829,7.2064,7.8578,8.3645,8.8259,9.2733,9.7163
"31129",6.1324,7.1709,7.8409,8.3654,8.8442,9.3087,9.7687
"31130",6.1966,7.2394,7.9018,8.417,8.8861,9.3408,9.7911
"31131",6.189,7.1616,7.784,8.2684,8.7096,9.1374,9.5609
"31132",6.1966,7.1992,7.8527,8.3685,8.8401,9.2978,9.7509
"31133",6.1594,7.2003,7.8665,8.3865,8.8608,9.3208,9.7763
"31134",6.155,7.1689,7.8217,8.3326,8.7988,9.2512,9.6991
"31135",6.1266,7.0473,7.6547,8.1338,8.5719,8.9971,9.4183
"31136",6.1371,7.1029,7.7324,8.227,8.6788,9.1173,9.5515
"31137",6.1484,7.0886,7.7146,8.2129,8.6699,9.1137,9.5534
"31138",6.1229,7.062,7.6869,8.1831,8.6378,9.0795,9.517
"31139",6.1779,7.1309,7.7581,8.2547,8.7093,9.1507,9.5879
"31140",6.1183,7.0926,7.7366,8.2467,8.7139,9.1676,9.617
"31141",6.1269,7.0587,7.6828,8.1804,8.637,9.0806,9.52
"31142",6.167,7.0838,7.6855,8.1595,8.5929,9.0134,9.43
"31143",6.1227,7.0694,7.7051,8.2129,8.679,9.132,9.5807
"31144",6.172,7.1281,7.762,8.2661,8.7283,9.1771,9.6216
"31145",6.1507,7.1563,7.8116,8.3279,8.8001,9.2584,9.7123
"31146",6.204,7.2548,7.919,8.4341,8.9026,9.3567,9.8063
"31147",6.1652,7.1077,7.7403,8.2465,8.7114,9.163,9.6103
"31148",6.1307,7.2069,7.8965,8.4348,8.9256,9.4017,9.8731
"31149",6.1435,7.1258,7.7615,8.2596,8.7145,9.1558,9.5928
"31150",6.1856,7.0866,7.6887,8.1681,8.6077,9.0346,9.4575
"31151",6.1308,7.1807,7.8515,8.3734,8.8489,9.3101,9.7668
"31152",6.1671,7.0766,7.6929,8.1877,8.6424,9.0843,9.5221
"31153",6.134,7.1436,7.8097,8.3383,8.8226,9.2929,9.7588
"31154",6.1465,7.1852,7.8453,8.3576,8.8239,9.276,9.7236
"31155",6.1654,7.0673,7.679,8.1702,8.6216,9.0603,9.4949
"31156",6.1341,7.1866,7.8747,8.4181,8.9153,9.398,9.876
"31157",6.1876,7.2427,7.9208,8.4521,8.937,9.4073,9.873
"31158",6.1807,7.1772,7.8155,8.3135,8.7676,9.2079,9.6439
"31159",6.1275,7.1096,7.7656,8.2893,8.77,9.2369,9.6995
"31160",6.167,7.076,7.6888,8.1794,8.6299,9.0676,9.5012
"31161",6.1709,7.1341,7.7736,8.2825,8.7492,9.2023,9.6512
"31162",6.1947,7.1714,7.8135,8.3223,8.7882,9.2404,9.6883
"31163",6.1931,7.1605,7.7811,8.2649,8.7059,9.1334,9.5567
"31164",6.1299,7.0636,7.6836,8.1757,8.6267,9.0648,9.4986
"31165",6.2012,7.0812,7.6729,8.145,8.5781,8.9986,9.4151
"31166",6.1362,7.182,7.8459,8.3602,8.8282,9.2819,9.7311
"31167",6.1621,7.1611,7.8073,8.3145,8.7778,9.2274,9.6726
"31168",6.1222,7.1693,7.8451,8.3739,8.8565,9.3247,9.7883
"31169",6.1721,7.2358,7.9091,8.4314,8.9067,9.3675,9.8237
"31170",6.2104,7.1799,7.8064,8.2979,8.7464,9.1814,9.6121
"31171",6.1712,7.1481,7.7845,8.2858,8.7441,9.1889,9.6293
"31172",6.1693,7.1219,7.7488,8.2448,8.6988,9.1395,9.5759
"31173",6.1278,7.1516,7.8216,8.3509,8.8353,9.3056,9.7714
"31174",6.1696,7.1135,7.7423,8.2435,8.703,9.1494,9.5915
"31175",6.1657,7.1383,7.7753,8.2786,8.7392,9.1862,9.629
"31176",6.121,7.1677,7.8544,8.3974,8.8944,9.3769,9.8548
"31177",6.2123,7.1754,7.8014,8.294,8.744,9.1806,9.6128
"31178",6.1904,7.15,7.7688,8.2526,8.6939,9.1219,9.5457
"31179",6.1648,7.1239,7.7625,8.2716,8.7386,9.1922,9.6415
"31180",6.1212,7.1046,7.7608,8.2839,8.764,9.2304,9.6923
"31181",6.1776,7.1555,7.7959,8.3022,8.7655,9.2152,9.6606
"31182",6.1842,7.2312,7.8951,8.4107,8.8801,9.3352,9.7857
"31183",6.1274,7.1851,7.8711,8.4104,8.9032,9.3815,9.8551
"31184",6.1918,7.2405,7.9063,8.4239,8.8952,9.352,9.8042
"31185",6.1596,7.0746,7.6911,8.1843,8.6371,9.0771,9.5129
"31186",6.1901,7.1912,7.8325,8.3334,8.79,9.2329,9.6713
"31187",6.1206,7.1605,7.832,8.3577,8.8375,9.3031,9.7642
"31188",6.1501,7.2078,7.882,8.4068,8.885,9.3488,9.808
"31189",6.161,7.1559,7.7991,8.3035,8.7642,9.2113,9.6539
"31190",6.1959,7.2252,7.8705,8.3673,8.8183,9.2551,9.6875
"31191",6.1368,7.2006,7.8869,8.4248,8.916,9.3925,9.8644
"31192",6.1791,7.1391,7.7621,8.2514,8.6983,9.132,9.5614
"31193",6.1862,7.2479,7.9157,8.4317,8.9008,9.3553,9.8053
"31194",6.1855,7.1666,7.8097,8.3184,8.784,9.2359,9.6835
"31195",6.1869,7.1729,7.8146,8.3204,8.7828,9.2315,9.6758
"31196",6.1604,7.0773,7.687,8.1715,8.6156,9.0468,9.474
"31197",6.1663,7.0986,7.7185,8.2118,8.664,9.1032,9.5383
"31198",6.1955,7.2361,7.8909,8.3967,8.8563,9.3016,9.7424
"31199",6.1973,7.1925,7.8279,8.3225,8.7731,9.21,9.6426
"31200",6.1573,7.0527,7.6536,8.1326,8.5718,8.9985,9.4211
"31201",6.1361,7.1865,7.8651,8.3975,8.8837,9.3556,9.8229
"31202",6.1251,7.1032,7.741,8.2421,8.7,9.1444,9.5845
"31203",6.1431,7.0906,7.7303,8.2435,8.7151,9.1734,9.6274
"31204",6.1202,7.1605,7.8363,8.3676,8.8532,9.3246,9.7914
"31205",6.1454,7.0957,7.7287,8.2329,8.6954,9.1446,9.5896
"31206",6.1874,7.1974,7.838,8.3347,8.7866,9.2245,9.6581
"31207",6.1651,7.1987,7.8529,8.3596,8.8204,9.2672,9.7094
"31208",6.1321,7.2017,7.8846,8.4163,8.9009,9.3709,9.8363
"31209",6.1819,7.0772,7.6765,8.1539,8.5917,9.0168,9.4379
"31210",6.1392,7.1408,7.7974,8.3164,8.7914,9.2526,9.7094
"31211",6.1371,7.1914,7.8665,8.3927,8.8724,9.3376,9.7982
"31212",6.153,7.146,7.7871,8.2894,8.7479,9.1928,9.6334
"31213",6.1881,7.1412,7.7633,8.2535,8.7016,9.1365,9.5671
"31214",6.1653,7.0955,7.7167,8.212,8.6662,9.1074,9.5444
"31215",6.1585,7.1826,7.8406,8.3553,8.8249,9.2806,9.7317
"31216",6.1453,7.1771,7.8435,8.366,8.8432,9.3061,9.7646
"31217",6.199,7.2417,7.9163,8.4469,8.9317,9.4019,9.8675
"31218",6.1181,7.1188,7.7641,8.2675,8.7267,9.172,9.6131
"31219",6.1438,7.147,7.7949,8.3026,8.7662,9.2159,9.6614
"31220",6.172,7.0631,7.6669,8.1512,8.5961,9.0284,9.4566
"31221",6.119,7.181,7.8761,8.4252,8.9275,9.4152,9.8982
"31222",6.2081,7.1135,7.7134,8.1889,8.6242,9.0468,9.4652
"31223",6.188,7.2243,7.8939,8.42,8.9005,9.3667,9.8283
"31224",6.1667,7.1454,7.7805,8.2793,8.7349,9.1769,9.6147
"31225",6.125,7.1848,7.8691,8.4055,8.8954,9.3707,9.8414
"31226",6.159,7.1002,7.729,8.2306,8.6907,9.1377,9.5805
"31227",6.1584,7.2146,7.8866,8.409,8.8847,9.346,9.8027
"31228",6.1363,7.0524,7.6589,8.1386,8.5777,9.0041,9.4263
"31229",6.1689,7.2294,7.8972,8.413,8.8819,9.3363,9.7861
"31230",6.1457,7.1008,7.7349,8.239,8.7012,9.1501,9.5947
"31231",6.1244,7.1477,7.8067,8.3214,8.7908,9.2461,9.697
"31232",6.174,7.1482,7.7788,8.2734,8.7251,9.1633,9.5973
"31233",6.1393,7.1485,7.7949,8.2981,8.7566,9.2012,9.6415
"31234",6.2001,7.2424,7.9061,8.4231,8.8941,9.3508,9.8029
"31235",6.2061,7.2077,7.8632,8.3819,8.8565,9.317,9.7731
"31236",6.1431,7.0575,7.6686,8.1549,8.601,9.0344,9.4636
"31237",6.1277,7.1743,7.8484,8.3758,8.8571,9.3241,9.7866
"31238",6.1657,7.1639,7.8042,8.3038,8.7592,9.2009,9.6382
"31239",6.1963,7.1288,7.7538,8.2536,8.7122,9.1577,9.5989
"31240",6.1229,7.1252,7.7913,8.3216,8.808,9.2805,9.7485
"31241",6.1497,7.1793,7.8376,8.3506,8.8183,9.2719,9.721
"31242",6.2066,7.1136,7.7123,8.1859,8.6193,9.0399,9.4564
"31243",6.1775,7.108,7.7193,8.202,8.6436,9.0722,9.4967
"31244",6.1541,7.0932,7.7053,8.1859,8.6249,9.0509,9.4728
"31245",6.1904,7.0843,7.6762,8.1445,8.5732,8.9892,9.4013
"31246",6.1408,7.1197,7.7563,8.2566,8.714,9.1578,9.5974
"31247",6.1341,7.1711,7.8359,8.3543,8.8269,9.2853,9.7392
"31248",6.1334,7.1403,7.8011,8.3236,8.8019,9.2663,9.7263
"31249",6.1442,7.1998,7.8708,8.3915,8.8655,9.325,9.78
"31250",6.1756,7.1828,7.8277,8.331,8.7899,9.235,9.6756
"31251",6.2054,7.2441,7.9122,8.436,8.914,9.3775,9.8365
"31252",6.1488,7.1293,7.7637,8.2607,8.7144,9.1547,9.5907
"31253",6.1193,7.0964,7.7361,8.24,8.7007,9.148,9.5909
"31254",6.1876,7.1781,7.8162,8.3157,8.7716,9.2138,9.6517
"31255",6.1397,7.1413,7.7991,8.3192,8.7952,9.2573,9.715
"31256",6.1224,7.1955,7.8859,8.4253,8.9173,9.3945,9.8672
"31257",6.1693,7.1773,7.8427,8.3714,8.8559,9.3264,9.7924
"31258",6.1364,7.1443,7.8118,8.3428,8.8296,9.3024,9.7707
"31259",6.1505,7.1455,7.8054,8.3307,8.8125,9.2804,9.7439
"31260",6.1206,7.2017,7.9049,8.4587,8.965,9.4563,9.9429
"31261",6.1947,7.1382,7.7639,8.2615,8.7174,9.1601,9.5985
"31262",6.1836,7.22,7.882,8.3985,8.8694,9.326,9.7781
"31263",6.1812,7.2373,7.9091,8.432,8.9084,9.3703,9.8276
"31264",6.1263,7.1674,7.8346,8.3546,8.8287,9.2885,9.7438
"31265",6.1795,7.2256,7.8863,8.3976,8.8626,9.3132,9.7594
"31266",6.1996,7.1492,7.7689,8.2571,8.7033,9.1363,9.565
"31267",6.1841,7.1761,7.8218,8.3305,8.7956,9.2469,9.6937
"31268",6.2129,7.2029,7.8397,8.3383,8.793,9.2341,9.6707
"31269",6.1653,7.1679,7.8151,8.3223,8.7853,9.2346,9.6794
"31270",6.148,7.0623,7.6637,8.1376,8.5708,8.9913,9.4077
"31271",6.1918,7.1103,7.7238,8.2128,8.6613,9.0968,9.5282
"31272",6.1519,7.1076,7.7471,8.2579,8.7267,9.1821,9.6333
"31273",6.169,7.1023,7.7229,8.2165,8.6692,9.1087,9.5441
"31274",6.1684,7.2106,7.8739,8.3898,8.8597,9.3152,9.7663
"31275",6.184,7.1092,7.7259,8.217,8.6673,9.1045,9.5375
"31276",6.1232,7.0834,7.7154,8.2147,8.6718,9.1156,9.5552
"31277",6.1641,7.1512,7.7954,8.3033,8.7678,9.2186,9.665
"31278",6.1843,7.0778,7.6713,8.142,8.5731,8.9916,9.406
"31279",6.1842,7.208,7.8707,8.3918,8.8679,9.3299,9.7874
"31280",6.178,7.2044,7.8648,8.3819,8.8539,9.3117,9.765
"31281",6.1862,7.2159,7.8688,8.3754,8.8366,9.2836,9.7261
"31282",6.1603,7.1023,7.7255,8.2198,8.6725,9.1121,9.5475
"31283",6.1225,7.1514,7.8205,8.3463,8.8269,9.2932,9.7551
"31284",6.1709,7.1338,7.7607,8.254,8.705,9.1426,9.576
"31285",6.1407,7.138,7.7867,8.2967,8.7628,9.2152,9.6632
"31286",6.1551,7.1425,7.785,8.2908,8.7531,9.2018,9.6463
"31287",6.1516,7.2223,7.9052,8.4374,8.9224,9.3928,9.8585
"31288",6.184,7.1165,7.7227,8.1983,8.6326,9.0538,9.471
"31289",6.1265,7.0755,7.7009,8.1952,8.6476,9.0868,9.5218
"31290",6.133,7.1048,7.7549,8.274,8.7506,9.2137,9.6724
"31291",6.2021,7.2317,7.8807,8.3825,8.8386,9.2806,9.7181
"31292",6.1322,7.1112,7.7519,8.2569,8.7189,9.1674,9.6116
"31293",6.1975,7.119,7.7344,8.225,8.6749,9.1119,9.5446
"31294",6.1628,7.0754,7.6806,8.1602,8.5995,9.026,9.4484
"31295",6.1704,7.0799,7.6933,8.1847,8.636,9.0745,9.5088
"31296",6.1473,7.0669,7.6849,8.1787,8.6319,9.0722,9.5084
"31297",6.146,7.1845,7.856,8.3832,8.8648,9.3322,9.7949
"31298",6.1903,7.1109,7.7275,8.2201,8.6721,9.111,9.5458
"31299",6.1996,7.0953,7.7003,8.185,8.6301,9.0624,9.4906
"31300",6.1482,7.2111,7.8913,8.422,8.9061,9.3755,9.8403
"31301",6.137,7.0674,7.6886,8.183,8.6363,9.0767,9.5129
"31302",6.1316,7.0972,7.7413,8.2546,8.7256,9.1831,9.6364
"31303",6.1331,7.16,7.8297,8.3577,8.8405,9.3092,9.7734
"31304",6.1364,7.1593,7.8274,8.3543,8.8362,9.304,9.7673
"31305",6.1644,7.1529,7.8074,8.3282,8.8056,9.2693,9.7286
"31306",6.1665,7.1449,7.7762,8.2704,8.7215,9.1591,9.5925
"31307",6.1362,7.1674,7.8395,8.369,8.8531,9.323,9.7884
"31308",6.1384,7.1474,7.7981,8.3073,8.7721,9.223,9.6696
"31309",6.1375,7.2087,7.8898,8.4189,8.9008,9.368,9.8307
"31310",6.163,7.1717,7.8342,8.359,8.8395,9.306,9.768
"31311",6.1291,7.0476,7.6608,8.1484,8.5955,9.0298,9.46
"31312",6.1388,7.1695,7.8284,8.3412,8.8085,9.2615,9.7101
"31313",6.2076,7.2325,7.8859,8.3948,8.8584,9.3078,9.7526
"31314",6.1292,7.0458,7.6529,8.133,8.5725,8.9993,9.422
"31315",6.2046,7.2332,7.8922,8.4073,8.8771,9.3325,9.7835
"31316",6.1981,7.159,7.7862,8.2809,8.7331,9.1719,9.6064
"31317",6.1542,7.0952,7.7176,8.2109,8.6626,9.1013,9.5357
"31318",6.1878,7.089,7.6853,8.1572,8.5891,9.0082,9.4233
"31319",6.1611,7.1209,7.7578,8.2643,8.7287,9.1797,9.6264
"31320",6.1375,7.1228,7.7598,8.2581,8.7129,9.1541,9.5911
"31321",6.2014,7.223,7.8705,8.373,8.8303,9.2736,9.7123
"31322",6.1519,7.1347,7.7727,8.2741,8.7322,9.1768,9.6171
"31323",6.2046,7.1301,7.7461,8.2366,8.6862,9.1228,9.5551
"31324",6.1307,7.1745,7.841,8.3593,8.8315,9.2893,9.7427
"31325",6.1309,7.1995,7.8803,8.4097,8.892,9.3596,9.8227
"31326",6.136,7.2073,7.9067,8.459,8.9642,9.4547,9.9404
"31327",6.2099,7.2364,7.89,8.3988,8.8623,9.3115,9.7563
"31328",6.1426,7.0969,7.735,8.2442,8.7116,9.1656,9.6154
"31329",6.172,7.1687,7.809,8.3094,8.7658,9.2085,9.6468
"31330",6.1475,7.2015,7.8909,8.436,8.9349,9.4191,9.8988
"31331",6.1198,7.0594,7.6822,8.1754,8.6269,9.0653,9.4996
"31332",6.1879,7.1568,7.7806,8.2683,8.7131,9.1445,9.5716
"31333",6.1235,7.1191,7.7724,8.2886,8.761,9.2198,9.6741
"31334",6.1416,7.1584,7.8264,8.3555,8.84,9.3104,9.7763
"31335",6.1994,7.085,7.6735,8.1398,8.5667,8.9811,9.3915
"31336",6.1607,7.1834,7.8347,8.3407,8.8016,9.2485,9.6909
"31337",6.1715,7.1046,7.7244,8.2172,8.6689,9.1075,9.5419
"31338",6.1917,7.2269,7.8785,8.3819,8.8395,9.2828,9.7216
"31339",6.1395,7.1493,7.8109,8.3336,8.8119,9.2763,9.7363
"31340",6.1852,7.1316,7.7605,8.2612,8.7203,9.1661,9.6077
"31341",6.1988,7.1923,7.8341,8.3379,8.7978,9.244,9.6858
"31342",6.129,7.0652,7.6942,8.1966,8.6579,9.1061,9.5501
"31343",6.1897,7.2197,7.8907,8.4206,8.9051,9.3754,9.841
"31344",6.1297,7.1574,7.8219,8.343,8.819,9.2809,9.7383
"31345",6.1264,7.1378,7.8036,8.3306,8.8132,9.2817,9.7458
"31346",6.1344,7.1502,7.817,8.3445,8.8275,9.2964,9.7608
"31347",6.1542,7.2149,7.9044,8.4479,8.9448,9.4271,9.9048
"31348",6.1522,7.2001,7.8666,8.3847,8.8565,9.314,9.767
"31349",6.1586,7.1674,7.8321,8.3597,8.843,9.3124,9.7772
"31350",6.1693,7.1374,7.769,8.2666,8.7217,9.1634,9.6008
"31351",6.1634,7.08,7.6961,8.1885,8.6405,9.0797,9.5147
"31352",6.1435,7.1109,7.7444,8.2438,8.7006,9.1441,9.5833
"31353",6.1668,7.21,7.8735,8.3891,8.8586,9.3138,9.7645
"31354",6.1494,7.0803,7.7027,8.1992,8.6548,9.0973,9.5358
"31355",6.2001,7.2148,7.8691,8.3822,8.8504,9.3045,9.7542
"31356",6.1483,7.1834,7.8445,8.3592,8.8283,9.2832,9.7337
"31357",6.1443,7.0692,7.6969,8.2013,8.6651,9.1159,9.5625
"31358",6.1595,7.1588,7.8025,8.3063,8.7662,9.2123,9.654
"31359",6.1245,7.1907,7.8705,8.3987,8.8795,9.3458,9.8075
"31360",6.164,7.151,7.7988,8.3114,8.7806,9.2362,9.6874
"31361",6.2001,7.1087,7.7038,8.1723,8.6004,9.0157,9.4269
"31362",6.2047,7.0975,7.697,8.1756,8.6146,9.0409,9.4631
"31363",6.2035,7.2075,7.8558,8.3645,8.8288,9.2792,9.7251
"31364",6.1436,7.1497,7.8105,8.3336,8.8127,9.2778,9.7385
"31365",6.156,7.0854,7.6985,8.1836,8.6277,9.0589,9.4859
"31366",6.1719,7.0827,7.6886,8.1701,8.6114,9.0399,9.4644
"31367",6.1891,7.1345,7.7497,8.2331,8.6747,9.103,9.5272
"31368",6.1953,7.1577,7.7832,8.2751,8.7243,9.1601,9.5917
"31369",6.144,7.1949,7.8773,8.4146,8.9058,9.3824,9.8545
"31370",6.1497,7.0889,7.7222,8.2299,8.6963,9.1496,9.5986
"31371",6.1278,7.1888,7.8748,8.4127,8.9038,9.3803,9.8521
"31372",6.1278,7.1591,7.8332,8.3652,8.8519,9.3245,9.7925
"31373",6.1752,7.1009,7.7212,8.2165,8.671,9.1125,9.5498
"31374",6.1525,7.1718,7.8272,8.3397,8.8074,9.2611,9.7104
"31375",6.1347,7.1554,7.8244,8.3531,8.8372,9.3071,9.7725
"31376",6.137,7.1889,7.8644,8.392,8.8732,9.34,9.8022
"31377",6.1644,7.1889,7.8477,8.3631,8.8335,9.2898,9.7416
"31378",6.1485,7.193,7.8552,8.3682,8.8349,9.2872,9.7351
"31379",6.1721,7.1306,7.7697,8.2798,8.7477,9.2023,9.6525
"31380",6.2084,7.1327,7.7473,8.2364,8.6846,9.1198,9.5507
"31381",6.1486,7.1617,7.8317,8.3643,8.8526,9.3268,9.7965
"31382",6.1267,7.1431,7.8079,8.3326,8.8127,9.2788,9.7405
"31383",6.1231,7.1956,7.8962,8.449,8.9548,9.4458,9.932
"31384",6.1892,7.1938,7.84,8.3457,8.8071,9.2546,9.6976
"31385",6.1692,7.0693,7.678,8.1658,8.6139,9.0493,9.4805
"31386",6.1366,7.1448,7.7929,8.2987,8.7601,9.2077,9.6509
"31387",6.1281,7.1328,7.7925,8.3141,8.7916,9.2553,9.7146
"31388",6.1788,7.1893,7.831,8.3289,8.7819,9.221,9.6558
"31389",6.1462,7.0827,7.7077,8.2057,8.6626,9.1064,9.546
"31390",6.1989,7.1917,7.8384,8.3485,8.8148,9.2674,9.7155
"31391",6.2055,7.0988,7.6892,8.1562,8.5835,8.9981,9.4087
"31392",6.1474,7.1602,7.8208,8.3417,8.8181,9.2806,9.7386
"31393",6.1184,7.1295,7.8012,8.3358,8.826,9.3021,9.7738
"31394",6.1767,7.1519,7.7957,8.3068,8.7751,9.2298,9.6801
"31395",6.1508,7.135,7.7723,8.2721,8.7286,9.1715,9.61
"31396",6.211,7.1796,7.8001,8.2838,8.7245,9.1517,9.5746
